589.817	12.237095	33.725903	1206.208496
Event	2442	Guns	2
625.719	16.280645	33.823669	1251.368408
640.558	-32.601166	0.771770	1270.017456
Event	2443	Guns	2
578.685	-6.211200	19.763348	1192.423218
632.926	0.720085	20.000267	1260.772095
Event	2444	Guns	2
622.747	-29.014801	-23.140966	1247.662231
584.824	-32.533367	-12.465725	1199.902344
Event	2445	Guns	2
592.3	15.491021	45.200493	1208.944580
631.625	21.417137	25.660627	1258.864136
Event	2446	Guns	2
585.746	-43.853836	-0.307374	1200.778687
582.587	-40.448395	14.147033	1196.798950
Event	2447	Guns	2
605.679	20.734266	13.890335	1226.528809
629.949	41.812046	8.282704	1256.493286
Event	2448	Guns	2
649.19	-32.218510	24.215927	1280.522339
631.08	-7.546597	12.292022	1258.545410
Event	2449	Guns	2
619.205	-36.637142	2.138422	1243.235840
578.534	-42.237087	22.124863	1191.456787
Event	2450	Guns	2
612.315	-12.505346	45.198723	1234.241211
579.062	-6.167680	-43.802868	1192.262451
Event	2451	Guns	2
626.324	2.005761	11.891236	1252.629272
641.057	-3.888113	-10.551147	1271.007080
Event	2452	Guns	2
619.804	31.745697	5.295965	1244.111206
642.161	-48.603676	0.173097	1271.500244
Event	2453	Guns	2
639.537	-34.385941	-31.408123	1268.310303
589.219	-38.147057	-21.687292	1205.186035
Event	2454	Guns	2
583.169	-18.923344	10.221569	1198.113281
640.49	-16.987221	14.222693	1270.158447
Event	2455	Guns	2
553.184	16.612400	1.663532	1159.844360
638.005	-16.755148	2.550057	1267.145142
Event	2456	Guns	2
646.582	14.876163	-32.389069	1277.423584
588.895	6.562717	-32.421368	1205.119629
Event	2457	Guns	2
616.23	39.875576	-25.454411	1239.144775
635.847	-31.219543	35.935909	1263.674805
Event	2458	Guns	2
609.75	-6.106552	-24.811136	1231.642456
636.974	12.321490	21.968821	1265.724121
Event	2459	Guns	2
584.878	-45.571033	11.561542	1199.556030
568.689	19.106352	-22.304337	1179.485229
Event	2460	Guns	2
578.134	3.526906	-42.931610	1191.122681
569.419	20.122379	35.524754	1180.078003
Event	2461	Guns	2
597.801	-14.516399	18.883886	1216.611694
566.36	-0.067662	18.925264	1176.719971
Event	2462	Guns	2
591.654	-20.276423	-31.556362	1208.488281
567.99	-31.911861	-12.446150	1178.458984
Event	2463	Guns	2
561.139	-0.018585	7.128959	1170.162354
564.647	28.658026	35.406727	1173.796265
Event	2464	Guns	2
554.669	-41.336029	-14.154762	1161.053589
565.859	-39.805454	14.002909	1175.473755
Event	2465	Guns	2
624.043	-17.303053	-21.529329	1249.530518
612.384	-22.674301	-3.796354	1235.004395
Event	2466	Guns	2
617.689	-38.227169	13.326041	1241.217285
613.645	19.077713	-32.427418	1236.229614
Event	2467	Guns	2
632.205	34.099602	-30.599133	1259.198120
576.386	-15.307888	39.031086	1188.936035
Event	2468	Guns	2
575.085	-16.133493	-35.735012	1187.368774
576.577	29.214893	24.035160	1189.316284
Event	2469	Guns	2
595.488	-6.723252	37.361927	1213.328491
624.659	3.786223	11.267877	1250.549316
Event	2470	Guns	2
638.337	44.148991	23.062695	1266.693237
624.808	-47.745541	0.704335	1249.879761
Event	2471	Guns	2
608.832	14.183518	27.477636	1230.363525
572.941	23.210655	14.583798	1184.964478
Event	2472	Guns	2
601.697	41.772427	-6.891379	1221.030273
573.156	30.430988	-25.116913	1184.898804
Event	2473	Guns	2
571.659	35.681881	15.540692	1183.005249
570.561	-36.388924	6.203886	1181.666626
Event	2474	Guns	2
614.564	-23.942842	26.973614	1237.430054
620.774	7.628891	-48.357750	1244.780518
Event	2475	Guns	2
568.558	-38.402992	1.927027	1179.056519
564.612	39.041977	8.150146	1173.957642
Event	2476	Guns	2
611.492	8.945126	-34.371246	1233.586670
614.857	18.624807	-32.611023	1237.754028
Event	2477	Guns	2
581.329	-23.417528	21.581764	1195.543091
562.114	-28.258165	16.806919	1170.972778
Event	2478	Guns	2
624.335	18.965128	40.455826	1249.402100
562.505	9.539741	42.120396	1171.139771
Event	2479	Guns	2
594.449	-6.657553	40.796646	1211.903320
610.131	-8.353923	24.239981	1232.119873
Event	2480	Guns	2
637.873	-12.973852	-7.001393	1267.008911
561.089	28.803185	23.505898	1169.528564
Event	2481	Guns	2
557.848	2.297451	4.367925	1165.950439
608.51	-12.288132	-34.382771	1229.805420
Event	2482	Guns	2
551.489	42.694958	-6.391473	1156.976807
559.75	44.595745	0.699742	1167.551147
Event	2483	Guns	2
615.263	-6.774836	4.362274	1238.806641
571.42	-14.876618	2.758698	1183.243164
Event	2484	Guns	2
608.637	7.312934	29.672712	1230.127686
572.357	-5.249299	31.852354	1184.096436
Event	2485	Guns	2
578.652	14.636012	-40.403938	1191.785889
569.827	18.931673	-22.296682	1180.943481
Event	2486	Guns	2
571.979	-15.284204	-12.154412	1183.892822
620.684	12.387116	21.254400	1245.387817
Event	2487	Guns	2
641.876	-12.185809	-37.314411	1271.468384
617.983	-0.092227	19.961792	1242.085083
Event	2488	Guns	2
584.775	32.221306	-0.060438	1199.913330
618.207	-6.344348	-2.153996	1242.508057
Event	2489	Guns	2
554.752	24.018148	15.381843	1161.630981
565.671	-30.254200	-33.994576	1175.109863
Event	2490	Guns	2
648.373	-19.815033	15.093516	1279.900879
616.908	41.673946	-15.277011	1240.103638
Event	2491	Guns	2
573.377	19.340784	24.126053	1185.434204
648.449	32.899616	37.064686	1279.276978
Event	2492	Guns	2
616.991	25.057547	-8.492982	1240.719238
599.648	-25.054991	9.160768	1218.885986
Event	2493	Guns	2
637.27	-22.492668	-6.558510	1266.126587
647.524	-23.610592	-5.230876	1278.860596
Event	2494	Guns	2
579.82	-6.373319	10.352145	1193.985962
647.272	-17.870607	34.350132	1278.190063
Event	2495	Guns	2
649.893	-32.765064	14.701184	1281.524048
644.78	30.717709	-18.333223	1275.181885
Event	2496	Guns	2
643.09	-2.955592	-29.961292	1273.227295
645.49	-6.115619	-29.723665	1276.203369
Event	2497	Guns	2
563.294	11.826941	-21.647503	1172.686768
643.212	-15.430839	42.054947	1272.947632
Event	2498	Guns	2
556.542	11.482587	12.477449	1164.159424
643.892	31.083231	25.967413	1273.936523
Event	2499	Guns	2
620.808	-24.667280	-10.688558	1245.495117
556.243	-36.880463	-20.605360	1163.131470
Event	2500	Guns	2
564.523	-12.650462	13.283596	1174.377197
557.639	15.727050	-12.803350	1165.515503
Event	2501	Guns	2
634.154	-13.739520	3.249644	1262.383179
604.619	37.691250	-6.207293	1224.852051
Event	2502	Guns	2
577.641	2.937979	-31.307917	1190.858398
555.658	5.730767	-31.266476	1162.712402
Event	2503	Guns	2
647.355	29.728476	-36.977249	1277.999878
602.707	30.039217	-34.831760	1222.172119
Event	2504	Guns	2
640.17	-24.387484	-35.313541	1269.227417
602.83	22.625092	35.414715	1222.470337
Event	2505	Guns	2
560.664	-0.343620	17.869005	1169.438599
601.021	-0.358303	19.844257	1220.749878
Event	2506	Guns	2
603.614	32.854065	10.879429	1223.691772
551.302	-6.120101	-2.065606	1157.522949
Event	2507	Guns	2
607.18	8.113164	15.745466	1228.545044
644.52	-9.008274	24.924049	1275.084229
Event	2508	Guns	2
649.672	-34.886745	6.855534	1281.260132
594.164	30.960484	22.369003	1211.644897
Event	2509	Guns	2
619.828	-29.402597	-12.254158	1244.150024
641.893	14.791739	34.428051	1271.543945
Event	2510	Guns	2
563.698	28.589218	-29.674019	1172.740356
593.445	46.168415	0.054868	1210.456787
Event	2511	Guns	2
583.048	38.460716	-10.458223	1197.489380
590.003	24.305958	12.372149	1206.669434
Event	2512	Guns	2
576.68	2.967082	-35.228432	1189.524292
591.249	-29.897589	26.469028	1207.897217
Event	2513	Guns	2
646.694	-31.307648	39.654266	1277.060425
588.705	-14.983636	2.874002	1205.236084
Event	2514	Guns	2
589.795	-23.815973	-37.150906	1205.906860
589.269	5.100801	-32.406754	1205.601807
Event	2515	Guns	2
554.187	-27.103672	-18.265228	1160.795288
551.775	0.572691	37.505932	1157.542847
Event	2516	Guns	2
647.818	24.385647	-18.346426	1279.090454
553.082	-31.551725	-11.045687	1159.351562
Event	2517	Guns	2
617.586	-43.792416	2.322489	1240.973267
550.154	-28.483099	-34.482830	1155.196533
Event	2518	Guns	2
560.849	4.382399	-16.787846	1169.683228
550.952	-23.421587	9.170803	1156.817261
Event	2519	Guns	2
630.623	-27.785397	25.479567	1257.492432
648.071	-42.694790	-6.267580	1279.040405
Event	2520	Guns	2
573.995	-18.389444	-41.640053	1185.752197
649.002	18.144661	-34.245075	1280.336304
Event	2521	Guns	2
594.28	5.399457	-28.120451	1212.055786
646.857	31.201452	-17.855370	1277.756592
Event	2522	Guns	2
587.337	19.057241	10.491760	1203.400635
597.303	-5.606239	-28.287983	1215.873901
Event	2523	Guns	2
562.542	-21.300180	38.844349	1171.145752
629.075	-42.943848	25.579355	1255.129639
Event	2524	Guns	2
606.091	-16.584919	-18.285572	1227.053223
580.243	-8.133198	-43.353317	1193.770508
Event	2525	Guns	2
625.055	4.143894	20.385815	1250.928223
626.268	11.948986	-42.078526	1251.853149
Event	2526	Guns	2
568.907	8.834809	1.368787	1180.096191
577.894	-29.943132	-23.113701	1190.994629
Event	2527	Guns	2
588.203	35.601177	30.805927	1203.776611
574.265	-14.010467	-31.918270	1186.459229
Event	2528	Guns	2
582.749	38.672012	-19.820774	1196.984009
576.888	30.613621	0.320653	1189.921021
Event	2529	Guns	2
602.243	-24.092020	-2.441817	1222.212524
573.581	-23.423971	-13.701971	1185.787598
Event	2530	Guns	2
595.235	-14.717983	34.631813	1213.017822
623.984	15.907795	-14.405971	1249.577148
Event	2531	Guns	2
559.87	-0.180802	23.894670	1168.311279
636.814	29.977900	-36.807350	1264.885376
Event	2532	Guns	2
603.031	-15.880963	-5.521149	1223.330444
587.397	21.438726	35.373085	1202.963135
Event	2533	Guns	2
572.937	-6.142250	-7.999365	1185.233032
584.775	-0.337166	-19.107752	1200.194092
Event	2534	Guns	2
566.981	28.807394	-8.549290	1177.282959
586.581	6.961154	2.811840	1202.615234
Event	2535	Guns	2
585.769	42.406349	10.219407	1200.815796
632.306	-32.715317	-35.942902	1259.219482
Event	2536	Guns	2
629.63	11.936219	-18.079144	1256.631226
583.923	39.952305	-15.293901	1198.500000
Event	2537	Guns	2
649.373	36.826855	-15.763235	1280.756470
581.02	39.845150	6.584011	1194.891602
Event	2538	Guns	2
593.443	2.025917	47.795181	1210.390259
582.951	-7.273934	11.688797	1197.950317
Event	2539	Guns	2
645.711	-24.083227	31.205355	1276.229980
574.351	-38.314766	-19.447451	1186.302246
Event	2540	Guns	2
639.389	-26.640495	-41.806831	1268.013184
575.621	15.080386	-13.429069	1188.527588
Event	2541	Guns	2
558.695	-0.315894	-28.638760	1166.697144
572.114	35.477669	-8.542661	1183.663818
Event	2542	Guns	2
603.02	-22.437496	-8.901207	1223.193848
624.393	9.416913	-48.253674	1249.306030
Event	2543	Guns	2
572.847	-22.657658	-31.448023	1184.528076
621.643	20.012585	-23.557024	1246.448364
Event	2544	Guns	2
615.846	34.069504	-11.111097	1239.047119
571.967	-12.035481	-19.765198	1183.812256
Event	2545	Guns	2
635.588	-47.638103	-12.278562	1263.291382
569.073	-0.685227	-18.553967	1180.195190
Event	2546	Guns	2
578.974	-14.900109	21.803953	1192.678467
619.99	33.863972	11.684912	1244.245361
Event	2547	Guns	2
593.13	-8.663471	46.762310	1210.004883
582.18	21.703680	3.212831	1196.848145
Event	2548	Guns	2
636.23	-40.429737	-21.529766	1264.219482
632.693	16.912180	-33.964085	1260.069458
Event	2549	Guns	2
555.92	19.445923	35.079418	1162.792358
579.676	39.360554	-26.212976	1192.926880
Event	2550	Guns	2
599.568	15.486272	-2.619211	1218.975708
581	6.345965	27.370750	1195.217529
Event	2551	Guns	2
619.268	-33.109856	-14.547794	1243.329956
578.028	-12.293913	39.755047	1191.038940
Event	2552	Guns	2
612.894	31.910751	-33.936661	1234.980957
579.29	13.321136	10.405853	1193.253174
Event	2553	Guns	2
582.225	25.704576	-7.023722	1196.808960
625.807	15.103302	33.450085	1251.503174
Event	2554	Guns	2
625.653	1.297787	-20.519875	1251.679565
626.805	-47.377239	3.652353	1252.387939
Event	2555	Guns	2
551.759	42.800179	4.773894	1157.328857
609.85	-3.644593	-10.065024	1231.986084
Event	2556	Guns	2
644.412	-9.078123	21.939091	1275.005249
609.739	-46.600903	3.180391	1231.006714
Event	2557	Guns	2
564.739	-15.237825	9.517604	1174.660156
557.641	36.810013	20.815138	1164.926758
Event	2558	Guns	2
608.649	-0.945890	-4.450090	1230.514282
559.336	15.785933	-12.792356	1167.694092
Event	2559	Guns	2
577.538	-14.927460	43.385761	1190.258179
605.226	-15.049308	3.250498	1226.115356
Event	2560	Guns	2
571.021	20.163313	15.244184	1182.560303
556.296	-5.362584	45.242157	1163.074585
Event	2561	Guns	2
640.896	13.900627	40.563293	1270.132812
603.572	28.188072	-36.164040	1223.269409
Event	2562	Guns	2
584.374	12.801027	-0.003342	1199.768799
604.652	-22.439552	-35.675560	1224.764282
Event	2563	Guns	2
598.96	21.744884	-8.886089	1218.082275
567.43	-29.576189	-34.696503	1177.358887
Event	2564	Guns	2
641.956	-1.114456	-14.964383	1272.086060
617.764	-41.030537	16.445158	1241.184326
Event	2565	Guns	2
561.823	-16.161076	29.362476	1170.581665
565.036	21.282520	3.061843	1174.980469
Event	2566	Guns	2
555.63	28.679831	32.666836	1162.298462
616.567	6.666421	-11.762497	1240.395386
Event	2567	Guns	2
574.882	4.328432	25.423107	1187.477051
562.97	-27.539175	17.627420	1172.075317
Event	2568	Guns	2
568.17	37.572144	5.930028	1178.573242
563.699	6.179627	26.812382	1173.142822
Event	2569	Guns	2
588.459	26.495623	25.425518	1204.461182
561.602	-8.057438	22.864885	1170.526489
Event	2570	Guns	2
631.243	-29.015181	16.031715	1258.395020
611.637	-13.741372	-10.356578	1234.159180
Event	2571	Guns	2
584.806	-34.873638	-9.457928	1199.841064
604.953	27.973461	-36.356598	1225.010254
Event	2572	Guns	2
627.713	-26.525545	40.154030	1253.500610
605.132	12.972104	19.657257	1225.867798
Event	2573	Guns	2
598.11	26.616253	-10.907841	1216.895752
553.162	1.068624	37.463867	1159.330200
Event	2574	Guns	2
641.458	-1.593856	-23.106619	1271.344604
554.064	-31.737398	-9.990028	1160.619873
Event	2575	Guns	2
611.104	-19.177412	34.195709	1232.986450
601.003	-21.583452	-23.630936	1220.468140
Event	2576	Guns	2
604.487	-23.023596	-25.411549	1224.801636
601.935	39.989742	-16.965986	1221.291748
Event	2577	Guns	2
573.838	-8.333340	-44.518158	1185.561035
598.481	21.826370	1.848513	1217.507690
Event	2578	Guns	2
567.688	40.737446	7.539471	1177.842041
550.013	-16.278584	30.801224	1155.355957
Event	2579	Guns	2
582.565	-30.979830	6.217292	1197.121460
563.203	-14.198500	38.526718	1172.110718
Event	2580	Guns	2
575.413	-3.974937	42.085114	1187.682251
613.442	-31.208673	-23.468822	1235.930664
Event	2581	Guns	2
595.589	26.228037	-31.686123	1213.352661
611.114	-3.720263	-9.519719	1233.579346
Event	2582	Guns	2
588.155	7.052657	10.667699	1204.567017
610.868	46.553833	-3.567866	1232.429321
Event	2583	Guns	2
608.828	1.555598	-34.846386	1230.253540
609.278	-38.767075	-22.192741	1230.503418
Event	2584	Guns	2
601.752	-27.454847	-9.877339	1221.484375
559.544	14.502080	-13.358294	1167.970825
Event	2585	Guns	2
621.129	16.472061	20.464603	1245.911011
606.124	-14.201468	3.814143	1227.255859
Event	2586	Guns	2
565.062	35.768414	-11.541119	1174.609741
607.783	4.522251	-32.880390	1228.983887
Event	2587	Guns	2
640.541	-9.112563	-27.786777	1270.078003
590.006	-14.730962	3.116168	1206.887695
Event	2588	Guns	2
633.418	41.784168	-0.392583	1260.851807
640.205	3.615938	-34.005730	1269.535767
Event	2589	Guns	2
553.723	-30.143225	-20.376905	1160.087524
638.088	19.225317	-24.382313	1266.981812
Event	2590	Guns	2
646.981	-40.079700	30.568214	1277.420776
588.839	22.094164	34.943474	1204.793701
Event	2591	Guns	2
566.97	44.528755	-3.080934	1176.806030
636.289	-0.643826	-19.841982	1264.966431
Event	2592	Guns	2
560.28	6.244728	-22.852947	1168.842041
637.101	5.949705	1.982946	1266.117676
Event	2593	Guns	2
629.434	-29.867237	28.558296	1255.893799
583.348	-32.312218	-32.861107	1197.647217
Event	2594	Guns	2
622.846	3.894210	8.667324	1248.301514
634.333	40.990391	-18.152695	1261.889282
Event	2595	Guns	2
637.341	16.439802	15.377794	1266.231567
647.017	42.585186	-27.579477	1277.452637
Event	2596	Guns	2
631.191	33.444023	-17.189690	1258.204834
648.585	-9.572899	-46.182625	1279.536255
Event	2597	Guns	2
600.687	48.114021	4.664303	1219.531616
595.313	7.571684	-23.716372	1213.444946
Event	2598	Guns	2
594.316	18.922401	-40.226593	1211.624268
596.567	29.997034	24.055344	1214.676758
Event	2599	Guns	2
564.44	20.960747	-12.350134	1174.162720
594.199	3.516331	9.889076	1212.245728
Event	2600	Guns	2
607.277	-3.949454	-16.618559	1228.676514
644.296	48.331387	-1.747873	1274.163696
Event	2601	Guns	2
627.316	12.838902	-34.846970	1253.377563
641.849	25.275164	13.781889	1271.715576
Event	2602	Guns	2
570.382	35.361542	27.765846	1181.159424
592.334	-29.169390	27.150572	1209.274414
Event	2603	Guns	2
573.924	-4.795661	-34.370430	1186.027710
585.541	-21.212746	-23.213144	1200.907471
Event	2604	Guns	2
616.57	30.496655	4.786641	1240.089111
635.394	24.201302	-11.508041	1263.722778
Event	2605	Guns	2
636.704	33.978428	30.487312	1264.814941
633.058	-22.448013	-1.800841	1260.894287
Event	2606	Guns	2
629.72	18.252262	-10.000150	1256.758057
583.46	4.959335	-10.702910	1198.618042
Event	2607	Guns	2
550.06	-14.543032	-1.338496	1155.848877
631.417	29.063185	-19.428209	1258.562378
Event	2608	Guns	2
593.895	-14.481510	29.555445	1211.459595
582.94	8.481994	43.282402	1197.203125
Event	2609	Guns	2
613.015	-25.403999	16.833502	1235.635498
629.154	-11.390025	42.161320	1255.463867
Event	2610	Guns	2
556.837	-5.000854	-22.343761	1164.436890
580.663	13.160635	10.230127	1195.004028
Event	2611	Guns	2
570.676	-27.129620	-35.702457	1181.539795
642.458	25.611450	12.478776	1272.478638
Event	2612	Guns	2
564.601	22.992598	-6.930076	1174.375488
594.137	-15.291598	13.696252	1212.038940
Event	2613	Guns	2
584.085	-38.131302	-11.021114	1198.812744
590.855	-36.401627	7.912807	1207.483398
Event	2614	Guns	2
577.046	-4.962978	7.692185	1190.479980
641.127	2.836051	-33.849972	1270.688721
Event	2615	Guns	2
647.538	32.460766	-13.069230	1278.627441
639.307	-29.042995	37.439316	1267.994751
Event	2616	Guns	2
640.664	1.767424	28.922176	1270.236450
589.878	-22.521402	-34.593498	1206.113403
Event	2617	Guns	2
610.213	11.589455	-21.549646	1232.246094
586.664	-1.516100	-18.130938	1202.606079
Event	2618	Guns	2
553.886	-10.103132	-11.420629	1160.767700
638.007	-4.510140	-1.371582	1267.253174
Event	2619	Guns	2
578.845	31.150991	-28.982897	1192.047363
569.473	-3.019078	-37.804108	1180.243652
Event	2620	Guns	2
623.005	-7.204801	-18.675533	1248.375488
621.496	-5.887115	-2.077379	1246.631592
Event	2621	Guns	2
642.392	2.624034	-14.248188	1272.632935
568.051	-30.748640	-33.363506	1178.162476
Event	2622	Guns	2
585.718	40.895611	22.277636	1200.639893
618.934	24.354275	-10.762309	1243.152100
Event	2623	Guns	2
556.003	-12.761899	-25.146856	1163.248413
616.776	-22.383154	-3.250219	1240.525269
Event	2624	Guns	2
649.148	24.107050	-3.395363	1280.872437
617.392	6.125221	-11.555457	1241.435547
Event	2625	Guns	2
618.972	-17.473536	-8.056545	1243.336060
564.58	-27.612345	17.529795	1174.138184
Event	2626	Guns	2
612.338	2.742082	-2.901098	1235.154175
565.445	-6.098196	-26.877182	1175.378540
Event	2627	Guns	2
626.621	13.888956	-38.511116	1252.389404
627.875	-14.456904	-33.899117	1254.083984
Event	2628	Guns	2
619.741	-6.061527	-4.848722	1244.424561
578.408	30.059032	-1.793136	1191.870117
Event	2629	Guns	2
639.327	-15.853083	-46.767529	1267.942749
625.252	-40.571438	-19.733770	1250.534058
Event	2630	Guns	2
583.568	-26.737726	-1.110806	1198.513672
627.399	31.289377	-27.144352	1253.346802
Event	2631	Guns	2
602.663	34.545029	23.566692	1222.267334
573.527	35.607479	-8.020720	1185.467041
Event	2632	Guns	2
645.989	12.114035	-9.265058	1277.093018
574.393	-3.527815	31.741652	1186.703735
Event	2633	Guns	2
615.544	-35.314163	3.221087	1238.678101
571.22	16.466368	-23.436798	1182.737305
Event	2634	Guns	2
559.703	8.204975	-27.474697	1167.989380
573.228	20.884771	34.925743	1184.948608
Event	2635	Guns	2
612.473	-41.940403	26.092125	1234.341675
615.308	-40.714615	27.203562	1237.921997
Event	2636	Guns	2
555.953	-6.291990	-27.191385	1163.191284
616.411	10.957249	44.115318	1239.441040
Event	2637	Guns	2
575.126	8.071134	-23.829552	1187.802612
612.686	-6.002405	24.026123	1235.349487
Event	2638	Guns	2
569.111	-13.841743	-11.259766	1180.254883
564.464	-13.016103	-9.510447	1174.333984
Event	2639	Guns	2
638.869	11.865747	36.330273	1267.758545
561.595	-14.082294	-31.203678	1170.268677
Event	2640	Guns	2
632.354	48.470154	0.751611	1259.284424
612.623	-46.602489	3.381683	1234.634766
Event	2641	Guns	2
602.57	-23.776289	-16.748417	1222.518555
560.401	23.314400	12.152349	1168.941895
Event	2642	Guns	2
645.422	-18.433254	14.156296	1276.269165
560.547	27.173822	-26.981318	1168.797241
Event	2643	Guns	2
609.908	15.022830	-25.864515	1231.742188
623.196	27.785393	-37.292049	1247.909668
Event	2644	Guns	2
553.451	25.682705	30.166634	1159.630981
574.374	21.943005	34.156551	1186.415527
Event	2645	Guns	2
572.973	-5.679078	-37.845470	1184.704346
621.172	-3.094810	-39.907715	1245.598145
Event	2646	Guns	2
616.199	-34.875435	-5.608225	1239.504883
621.855	-34.296265	-8.473577	1246.596924
Event	2647	Guns	2
636.136	-35.289902	-33.815842	1263.986450
569.18	31.481279	32.586853	1179.609253
Event	2648	Guns	2
579.739	-23.007944	11.869726	1193.663086
570.457	38.240894	-17.062445	1181.367920
Event	2649	Guns	2
649.673	43.150143	5.333250	1281.016968
567.768	-39.163876	-5.297065	1178.010986
Event	2650	Guns	2
642.726	-5.855398	12.697885	1273.054810
568.233	15.421133	-31.760725	1178.739624
Event	2651	Guns	2
618.223	23.316031	10.859416	1242.280762
550.482	20.712023	2.449048	1156.296509
Event	2652	Guns	2
561.379	11.428795	-11.938344	1170.374634
551.058	15.432542	-31.086630	1156.706421
Event	2653	Guns	2
631.218	10.976800	-2.608738	1258.749023
648.316	-42.062943	28.264322	1279.067993
Event	2654	Guns	2
574.706	4.114754	-45.051567	1186.671021
599.355	6.991561	27.515579	1218.477539
Event	2655	Guns	2
594.696	-17.783575	21.685831	1212.595825
596.791	12.504415	-40.464191	1214.830933
Event	2656	Guns	2
638.641	-21.394808	-36.571297	1267.342529
598.566	-29.974791	-24.292059	1217.199951
Event	2657	Guns	2
558.412	-2.453677	36.714870	1166.103882
645.619	-12.557644	-35.495888	1276.169434
Event	2658	Guns	2
550.871	-43.145969	-14.876904	1156.086182
595.261	45.726643	-3.843062	1212.766724
Event	2659	Guns	2
564.95	-37.192554	3.364595	1174.473267
607.375	36.186543	-10.355308	1228.342285
Event	2660	Guns	2
558.854	8.860736	-31.547865	1166.792480
608.987	5.670218	-47.688168	1230.009644
Event	2661	Guns	2
578.595	34.509415	-29.988161	1191.611572
556.12	17.035290	-22.661860	1163.395264
Event	2662	Guns	2
621.262	-10.762074	-23.601624	1246.083862
555.995	-13.067870	-17.637043	1163.372314
Event	2663	Guns	2
641.224	-6.402037	41.939739	1270.555176
603.4	-4.306551	-38.925446	1223.284302
Event	2664	Guns	2
634.983	-10.582866	-5.857602	1263.436646
604.836	33.555817	9.347155	1225.225830
Event	2665	Guns	2
555.2	-20.216091	-41.522289	1161.640381
602.616	31.386585	35.159199	1222.014404
Event	2666	Guns	2
598.475	28.253445	-3.820239	1217.362793
603.347	24.168015	-10.076391	1223.564575
Event	2667	Guns	2
551.531	37.325623	26.176643	1156.938110
595.86	14.311433	32.393967	1213.875000
Event	2668	Guns	2
645.126	-23.653225	17.209997	1275.777832
647.083	48.217384	-3.193917	1277.628418
Event	2669	Guns	2
614.518	-24.810722	1.568801	1237.648071
643.708	-41.515011	-19.413364	1273.527222
Event	2670	Guns	2
558.775	-11.429906	34.844383	1166.574951
595.867	15.536656	-13.479788	1214.226196
Event	2671	Guns	2
627.765	-27.554268	24.289577	1253.950562
641.9	-37.715324	9.915505	1271.506470
Event	2672	Guns	2
620.918	-12.563336	-28.541422	1245.533691
592.49	1.955916	-32.203934	1209.698730
Event	2673	Guns	2
590.63	4.344277	-26.777613	1207.467896
589.517	24.582228	-37.374062	1205.532227
Event	2674	Guns	2
584.729	34.019054	20.262625	1199.634033
641.474	13.330804	20.457518	1271.339844
Event	2675	Guns	2
648.822	-46.538872	-5.500932	1279.842041
603.545	32.573315	33.843777	1223.192139
Event	2676	Guns	2
641.766	17.064123	-38.701710	1271.233887
603.841	22.996683	-11.494537	1224.196777
Event	2677	Guns	2
612.037	33.228546	-20.166040	1234.170044
551.653	-38.453365	-4.115087	1157.347046
Event	2678	Guns	2
555.164	-10.436759	-44.730251	1161.603027
602.219	15.325428	-33.073486	1221.879150
Event	2679	Guns	2
575.148	-15.649102	42.345093	1187.239258
649.677	-41.626160	28.797224	1280.759888
Event	2680	Guns	2
618.099	19.914225	15.571753	1242.133423
550.008	-12.005006	-40.441917	1155.104370
Event	2681	Guns	2
638.508	11.948735	40.324581	1267.187744
598.011	-12.282036	40.505959	1216.374512
Event	2682	Guns	2
581.011	-9.472465	0.145509	1195.524536
597.698	-13.467617	-8.462721	1216.611084
Event	2683	Guns	2
556.666	0.110526	39.825638	1163.760742
630.119	-10.405169	42.267960	1256.673950
Event	2684	Guns	2
550.312	-13.240703	-4.900048	1156.179810
631.426	32.044601	23.106150	1258.439087
Event	2685	Guns	2
619.866	-21.801970	-28.339346	1244.091675
578.253	3.528706	7.379272	1192.024658
Event	2686	Guns	2
563.709	-27.575706	8.312576	1173.124634
629.765	31.512430	-1.591939	1256.590332
Event	2687	Guns	2
633.757	-26.703157	-7.679066	1261.661133
627.33	-25.017540	-12.652230	1253.631470
Event	2688	Guns	2
576.829	10.860632	-15.716685	1190.085449
577.845	-14.290092	13.760370	1191.367310
Event	2689	Guns	2
646.788	13.947913	-5.573995	1278.087524
625.217	14.683928	-3.433131	1251.212646
Event	2690	Guns	2
639.886	-2.364914	-33.684319	1269.151245
625.739	-4.375782	48.554752	1251.007324
Event	2691	Guns	2
554.109	16.856380	31.771637	1160.597412
638.003	3.867545	40.342388	1266.608154
Event	2692	Guns	2
597.934	-47.258476	6.586391	1216.077271
639.553	34.649746	9.972542	1268.672729
Event	2693	Guns	2
566.667	-26.770317	-11.236316	1176.907593
635.243	35.675987	32.571259	1262.895874
Event	2694	Guns	2
611.352	-17.478779	17.256519	1233.677124
638.002	-41.597126	17.085886	1266.457520
Event	2695	Guns	2
580.208	18.785269	-4.874396	1194.383789
583.828	21.061296	1.253952	1198.957275
Event	2696	Guns	2
623.697	3.196783	-36.030762	1248.879150
584.879	4.665082	-10.329517	1200.424072
Event	2697	Guns	2
594.099	-21.072107	24.969101	1211.724121
582.921	27.878714	-18.028711	1197.531006
Event	2698	Guns	2
637.012	-15.195354	-23.724405	1265.708496
633.209	-7.807829	-28.214607	1260.943237
Event	2699	Guns	2
640.569	-10.203289	48.168564	1269.494385
626.387	-37.238831	9.258646	1252.178711
Event	2700	Guns	2
